code,name,main_business,revenue_structure,error
001286,,,,module 'akshare' has no attribute 'stock_profile_sina'
001287,,,,module 'akshare' has no attribute 'stock_profile_sina'
001288,,,,module 'akshare' has no attribute 'stock_profile_sina'
001289,,,,module 'akshare' has no attribute 'stock_profile_sina'
001296,,,,module 'akshare' has no attribute 'stock_profile_sina'
001298,,,,module 'akshare' has no attribute 'stock_profile_sina'
001299,,,,module 'akshare' has no attribute 'stock_profile_sina'
001300,,,,module 'akshare' has no attribute 'stock_profile_sina'
001301,,,,module 'akshare' has no attribute 'stock_profile_sina'
001306,,,,module 'akshare' has no attribute 'stock_profile_sina'
001308,,,,module 'akshare' has no attribute 'stock_profile_sina'
001309,,,,module 'akshare' has no attribute 'stock_profile_sina'
001311,,,,module 'akshare' has no attribute 'stock_profile_sina'
001313,,,,module 'akshare' has no attribute 'stock_profile_sina'
001314,,,,module 'akshare' has no attribute 'stock_profile_sina'
001316,,,,module 'akshare' has no attribute 'stock_profile_sina'
001317,,,,module 'akshare' has no attribute 'stock_profile_sina'
001318,,,,module 'akshare' has no attribute 'stock_profile_sina'
001319,,,,module 'akshare' has no attribute 'stock_profile_sina'
001322,,,,module 'akshare' has no attribute 'stock_profile_sina'
001323,,,,module 'akshare' has no attribute 'stock_profile_sina'
001324,,,,module 'akshare' has no attribute 'stock_profile_sina'
001325,,,,module 'akshare' has no attribute 'stock_profile_sina'
001326,,,,module 'akshare' has no attribute 'stock_profile_sina'
001328,,,,module 'akshare' has no attribute 'stock_profile_sina'
001330,,,,module 'akshare' has no attribute 'stock_profile_sina'
001331,,,,module 'akshare' has no attribute 'stock_profile_sina'
001332,,,,module 'akshare' has no attribute 'stock_profile_sina'
001333,,,,module 'akshare' has no attribute 'stock_profile_sina'
001335,,,,module 'akshare' has no attribute 'stock_profile_sina'
001336,,,,module 'akshare' has no attribute 'stock_profile_sina'
001337,,,,module 'akshare' has no attribute 'stock_profile_sina'
001338,,,,module 'akshare' has no attribute 'stock_profile_sina'
001339,,,,module 'akshare' has no attribute 'stock_profile_sina'
001356,,,,module 'akshare' has no attribute 'stock_profile_sina'
001358,,,,module 'akshare' has no attribute 'stock_profile_sina'
001359,,,,module 'akshare' has no attribute 'stock_profile_sina'
001360,,,,module 'akshare' has no attribute 'stock_profile_sina'
001366,,,,module 'akshare' has no attribute 'stock_profile_sina'
001367,,,,module 'akshare' has no attribute 'stock_profile_sina'
001368,,,,module 'akshare' has no attribute 'stock_profile_sina'
001369,,,,module 'akshare' has no attribute 'stock_profile_sina'
001373,,,,module 'akshare' has no attribute 'stock_profile_sina'
001376,,,,module 'akshare' has no attribute 'stock_profile_sina'
001378,,,,module 'akshare' has no attribute 'stock_profile_sina'
001379,,,,module 'akshare' has no attribute 'stock_profile_sina'
001380,,,,module 'akshare' has no attribute 'stock_profile_sina'
001382,,,,module 'akshare' has no attribute 'stock_profile_sina'
001386,,,,module 'akshare' has no attribute 'stock_profile_sina'
001387,,,,module 'akshare' has no attribute 'stock_profile_sina'
001388,,,,module 'akshare' has no attribute 'stock_profile_sina'
001389,,,,module 'akshare' has no attribute 'stock_profile_sina'
001390,,,,module 'akshare' has no attribute 'stock_profile_sina'
001391,,,,module 'akshare' has no attribute 'stock_profile_sina'
001395,,,,module 'akshare' has no attribute 'stock_profile_sina'
001396,,,,module 'akshare' has no attribute 'stock_profile_sina'
001400,,,,module 'akshare' has no attribute 'stock_profile_sina'
001696,,,,module 'akshare' has no attribute 'stock_profile_sina'
001872,,,,module 'akshare' has no attribute 'stock_profile_sina'
001896,,,,module 'akshare' has no attribute 'stock_profile_sina'
001914,,,,module 'akshare' has no attribute 'stock_profile_sina'
001965,,,,module 'akshare' has no attribute 'stock_profile_sina'
001979,,,,module 'akshare' has no attribute 'stock_profile_sina'
002001,,,,module 'akshare' has no attribute 'stock_profile_sina'
002003,,,,module 'akshare' has no attribute 'stock_profile_sina'
002004,,,,module 'akshare' has no attribute 'stock_profile_sina'
002005,,,,module 'akshare' has no attribute 'stock_profile_sina'
002006,,,,module 'akshare' has no attribute 'stock_profile_sina'
002007,,,,module 'akshare' has no attribute 'stock_profile_sina'
002008,,,,module 'akshare' has no attribute 'stock_profile_sina'
002009,,,,module 'akshare' has no attribute 'stock_profile_sina'
002010,,,,module 'akshare' has no attribute 'stock_profile_sina'
002011,,,,module 'akshare' has no attribute 'stock_profile_sina'
002012,,,,module 'akshare' has no attribute 'stock_profile_sina'
002014,,,,module 'akshare' has no attribute 'stock_profile_sina'
002015,,,,module 'akshare' has no attribute 'stock_profile_sina'
002016,,,,module 'akshare' has no attribute 'stock_profile_sina'
002017,,,,module 'akshare' has no attribute 'stock_profile_sina'
002019,,,,module 'akshare' has no attribute 'stock_profile_sina'
002020,,,,module 'akshare' has no attribute 'stock_profile_sina'
002021,,,,module 'akshare' has no attribute 'stock_profile_sina'
002022,,,,module 'akshare' has no attribute 'stock_profile_sina'
002023,,,,module 'akshare' has no attribute 'stock_profile_sina'
002024,,,,module 'akshare' has no attribute 'stock_profile_sina'
002025,,,,module 'akshare' has no attribute 'stock_profile_sina'
002026,,,,module 'akshare' has no attribute 'stock_profile_sina'
002027,,,,module 'akshare' has no attribute 'stock_profile_sina'
002028,,,,module 'akshare' has no attribute 'stock_profile_sina'
002029,,,,module 'akshare' has no attribute 'stock_profile_sina'
002030,,,,module 'akshare' has no attribute 'stock_profile_sina'
002031,,,,module 'akshare' has no attribute 'stock_profile_sina'
002032,,,,module 'akshare' has no attribute 'stock_profile_sina'
002033,,,,module 'akshare' has no attribute 'stock_profile_sina'
002034,,,,module 'akshare' has no attribute 'stock_profile_sina'
002035,,,,module 'akshare' has no attribute 'stock_profile_sina'
002036,,,,module 'akshare' has no attribute 'stock_profile_sina'
002037,,,,module 'akshare' has no attribute 'stock_profile_sina'
002038,,,,module 'akshare' has no attribute 'stock_profile_sina'
002039,,,,module 'akshare' has no attribute 'stock_profile_sina'
002040,,,,module 'akshare' has no attribute 'stock_profile_sina'
002041,,,,module 'akshare' has no attribute 'stock_profile_sina'
002042,,,,module 'akshare' has no attribute 'stock_profile_sina'
002043,,,,module 'akshare' has no attribute 'stock_profile_sina'
002044,,,,module 'akshare' has no attribute 'stock_profile_sina'
002045,,,,module 'akshare' has no attribute 'stock_profile_sina'
002046,,,,module 'akshare' has no attribute 'stock_profile_sina'
002047,,,,module 'akshare' has no attribute 'stock_profile_sina'
002048,,,,module 'akshare' has no attribute 'stock_profile_sina'
002049,,,,module 'akshare' has no attribute 'stock_profile_sina'
002050,,,,module 'akshare' has no attribute 'stock_profile_sina'
002051,,,,module 'akshare' has no attribute 'stock_profile_sina'
002052,,,,module 'akshare' has no attribute 'stock_profile_sina'
002053,,,,module 'akshare' has no attribute 'stock_profile_sina'
002054,,,,module 'akshare' has no attribute 'stock_profile_sina'
002055,,,,module 'akshare' has no attribute 'stock_profile_sina'
002056,,,,module 'akshare' has no attribute 'stock_profile_sina'
002057,,,,module 'akshare' has no attribute 'stock_profile_sina'
002058,,,,module 'akshare' has no attribute 'stock_profile_sina'
002059,,,,module 'akshare' has no attribute 'stock_profile_sina'
002060,,,,module 'akshare' has no attribute 'stock_profile_sina'
002061,,,,module 'akshare' has no attribute 'stock_profile_sina'
002062,,,,module 'akshare' has no attribute 'stock_profile_sina'
002063,,,,module 'akshare' has no attribute 'stock_profile_sina'
002064,,,,module 'akshare' has no attribute 'stock_profile_sina'
002065,,,,module 'akshare' has no attribute 'stock_profile_sina'
002066,,,,module 'akshare' has no attribute 'stock_profile_sina'
002067,,,,module 'akshare' has no attribute 'stock_profile_sina'
002068,,,,module 'akshare' has no attribute 'stock_profile_sina'
002069,,,,module 'akshare' has no attribute 'stock_profile_sina'
002072,,,,module 'akshare' has no attribute 'stock_profile_sina'
002073,,,,module 'akshare' has no attribute 'stock_profile_sina'
002074,,,,module 'akshare' has no attribute 'stock_profile_sina'
002075,,,,module 'akshare' has no attribute 'stock_profile_sina'
002076,,,,module 'akshare' has no attribute 'stock_profile_sina'
002077,,,,module 'akshare' has no attribute 'stock_profile_sina'
002078,,,,module 'akshare' has no attribute 'stock_profile_sina'
002079,,,,module 'akshare' has no attribute 'stock_profile_sina'
002080,,,,module 'akshare' has no attribute 'stock_profile_sina'
002081,,,,module 'akshare' has no attribute 'stock_profile_sina'
002082,,,,module 'akshare' has no attribute 'stock_profile_sina'
002083,,,,module 'akshare' has no attribute 'stock_profile_sina'
002084,,,,module 'akshare' has no attribute 'stock_profile_sina'
002085,,,,module 'akshare' has no attribute 'stock_profile_sina'
002086,,,,module 'akshare' has no attribute 'stock_profile_sina'
002088,,,,module 'akshare' has no attribute 'stock_profile_sina'
002090,,,,module 'akshare' has no attribute 'stock_profile_sina'
002091,,,,module 'akshare' has no attribute 'stock_profile_sina'
002092,,,,module 'akshare' has no attribute 'stock_profile_sina'
002093,,,,module 'akshare' has no attribute 'stock_profile_sina'
002094,,,,module 'akshare' has no attribute 'stock_profile_sina'
002095,,,,module 'akshare' has no attribute 'stock_profile_sina'
002096,,,,module 'akshare' has no attribute 'stock_profile_sina'
002097,,,,module 'akshare' has no attribute 'stock_profile_sina'
002098,,,,module 'akshare' has no attribute 'stock_profile_sina'
002099,,,,module 'akshare' has no attribute 'stock_profile_sina'
002100,,,,module 'akshare' has no attribute 'stock_profile_sina'
002101,,,,module 'akshare' has no attribute 'stock_profile_sina'
002102,,,,module 'akshare' has no attribute 'stock_profile_sina'
002103,,,,module 'akshare' has no attribute 'stock_profile_sina'
002104,,,,module 'akshare' has no attribute 'stock_profile_sina'
002105,,,,module 'akshare' has no attribute 'stock_profile_sina'
002106,,,,module 'akshare' has no attribute 'stock_profile_sina'
002107,,,,module 'akshare' has no attribute 'stock_profile_sina'
002108,,,,module 'akshare' has no attribute 'stock_profile_sina'
002109,,,,module 'akshare' has no attribute 'stock_profile_sina'
002110,,,,module 'akshare' has no attribute 'stock_profile_sina'
002111,,,,module 'akshare' has no attribute 'stock_profile_sina'
002112,,,,module 'akshare' has no attribute 'stock_profile_sina'
002114,,,,module 'akshare' has no attribute 'stock_profile_sina'
002115,,,,module 'akshare' has no attribute 'stock_profile_sina'
002116,,,,module 'akshare' has no attribute 'stock_profile_sina'
002117,,,,module 'akshare' has no attribute 'stock_profile_sina'
002119,,,,module 'akshare' has no attribute 'stock_profile_sina'
002120,,,,module 'akshare' has no attribute 'stock_profile_sina'
002121,,,,module 'akshare' has no attribute 'stock_profile_sina'
002122,,,,module 'akshare' has no attribute 'stock_profile_sina'
002123,,,,module 'akshare' has no attribute 'stock_profile_sina'
002124,,,,module 'akshare' has no attribute 'stock_profile_sina'
002125,,,,module 'akshare' has no attribute 'stock_profile_sina'
002126,,,,module 'akshare' has no attribute 'stock_profile_sina'
002127,,,,module 'akshare' has no attribute 'stock_profile_sina'
002128,,,,module 'akshare' has no attribute 'stock_profile_sina'
002129,,,,module 'akshare' has no attribute 'stock_profile_sina'
002130,,,,module 'akshare' has no attribute 'stock_profile_sina'
002131,,,,module 'akshare' has no attribute 'stock_profile_sina'
002132,,,,module 'akshare' has no attribute 'stock_profile_sina'
002133,,,,module 'akshare' has no attribute 'stock_profile_sina'
002134,,,,module 'akshare' has no attribute 'stock_profile_sina'
002135,,,,module 'akshare' has no attribute 'stock_profile_sina'
002136,,,,module 'akshare' has no attribute 'stock_profile_sina'
002137,,,,module 'akshare' has no attribute 'stock_profile_sina'
002138,,,,module 'akshare' has no attribute 'stock_profile_sina'
002139,,,,module 'akshare' has no attribute 'stock_profile_sina'
002140,,,,module 'akshare' has no attribute 'stock_profile_sina'
002141,,,,module 'akshare' has no attribute 'stock_profile_sina'
002142,,,,module 'akshare' has no attribute 'stock_profile_sina'
002144,,,,module 'akshare' has no attribute 'stock_profile_sina'
002145,,,,module 'akshare' has no attribute 'stock_profile_sina'
002146,,,,module 'akshare' has no attribute 'stock_profile_sina'
002148,,,,module 'akshare' has no attribute 'stock_profile_sina'
002149,,,,module 'akshare' has no attribute 'stock_profile_sina'
002150,,,,module 'akshare' has no attribute 'stock_profile_sina'
002151,,,,module 'akshare' has no attribute 'stock_profile_sina'
002152,,,,module 'akshare' has no attribute 'stock_profile_sina'
002153,,,,module 'akshare' has no attribute 'stock_profile_sina'
002154,,,,module 'akshare' has no attribute 'stock_profile_sina'
002155,,,,module 'akshare' has no attribute 'stock_profile_sina'
002156,,,,module 'akshare' has no attribute 'stock_profile_sina'
002157,,,,module 'akshare' has no attribute 'stock_profile_sina'
002158,,,,module 'akshare' has no attribute 'stock_profile_sina'
002159,,,,module 'akshare' has no attribute 'stock_profile_sina'
002160,,,,module 'akshare' has no attribute 'stock_profile_sina'
002161,,,,module 'akshare' has no attribute 'stock_profile_sina'
002162,,,,module 'akshare' has no attribute 'stock_profile_sina'
002163,,,,module 'akshare' has no attribute 'stock_profile_sina'
002164,,,,module 'akshare' has no attribute 'stock_profile_sina'
002165,,,,module 'akshare' has no attribute 'stock_profile_sina'
002166,,,,module 'akshare' has no attribute 'stock_profile_sina'
002167,,,,module 'akshare' has no attribute 'stock_profile_sina'
002168,,,,module 'akshare' has no attribute 'stock_profile_sina'
002169,,,,module 'akshare' has no attribute 'stock_profile_sina'
002170,,,,module 'akshare' has no attribute 'stock_profile_sina'
002171,,,,module 'akshare' has no attribute 'stock_profile_sina'
002172,,,,module 'akshare' has no attribute 'stock_profile_sina'
002173,,,,module 'akshare' has no attribute 'stock_profile_sina'
002174,,,,module 'akshare' has no attribute 'stock_profile_sina'
002175,,,,module 'akshare' has no attribute 'stock_profile_sina'
